poi_id,category,inflow,outflow,demand,inflow_per_hour,outflow_per_hour,demand_per_hour,demand_ratio
0,library,0.00352902418311534,0.00352902418311534,0.00352902418311534,0.0007831806454097715,0.0007831806454097715,0.0007831806454097715,0.2219255535099429
1,library,1.727354956262136e-05,1.355562006111608e-05,1.727354956262136e-05,3.7556553286928247e-06,2.533511711856666e-06,3.7556553286928247e-06,0.2174223136741658
2,library,0.018311829163575256,0.014296211695250005,0.018311829163575256,0.003887373406627189,0.0032855102140044515,0.003887373406627189,0.212287553126993
3,library,1.9031749559479332,2.438156185064254,2.438156185064254,0.40753371932767013,0.5109068900489374,0.5109068900489374,0.20954641592628886
4,library,0.0035816343042270136,0.0035816343042270136,0.0035816343042270136,0.0007948561756611084,0.0007948561756611084,0.0007948561756611084,0.22192555351089321
5,library,0.006864974746026912,0.006864974746026912,0.006864974746026912,0.0015235133207756948,0.0015235133207756948,0.0015235133207756948,0.22192555354052815
6,library,0.004856907823805098,0.004856907823805098,0.004856907823805098,0.0010778719574502764,0.0010778719574502764,0.0010778719574502764,0.22192555352716214
7,library,0.002835747843513562,0.002835747843513562,0.002835747843513562,0.0006293249099646712,0.0006293249099646712,0.0006293249099646712,0.22192555349455773
8,library,0.8613873424542949,0.8394265698596193,0.8613873424542949,0.1826573256733761,0.19452171849596755,0.19452171849596755,0.22582374839814068
9,library,1.6395295207262734,2.2288790666470533,2.2288790666470533,0.3535617498856862,0.45270464479557504,0.45270464479557504,0.20310866191425292
10,library,2.0017854968673037,4.286007936974585,4.286007936974585,0.404800561518253,0.9699634056030336,0.9699634056030336,0.22630928823885635
11,library,0.006137357475680025,0.006137357475680025,0.006137357475680025,0.0013620364552646277,0.0013620364552646277,0.0013620364552646277,0.22192555353666882
12,library,0.009301830845717157,0.009301830845717157,0.009301830845717157,0.0020643139596767646,0.0020643139596767646,0.0020643139596767646,0.22192555354898885
13,library,7.819341688990301,8.99103292248188,8.99103292248188,1.7523937989477767,1.8681677227511466,1.8681677227511466,0.20778121255452492
14,library,0.8157354034127239,1.0328345886443702,1.0328345886443702,0.14990784597212276,0.2661948297045993,0.2661948297045993,0.25773229579165347
15,library,0.003013379190935594,0.003013379190935594,0.003013379190935594,0.0006687458450732273,0.0006687458450732273,0.0006687458450732273,0.22192555349918291
16,library,0.002906068124293063,0.002906068124293063,0.002906068124293063,0.000644930777204114,0.000644930777204114,0.000644930777204114,0.22192555349647072
17,library,0.005274784045550599,0.005274784045550599,0.005274784045550599,0.0011706093692860535,0.0011706093692860535,0.0011706093692860535,0.22192555353077698
18,library,0.002078240274221373,0.002078240274221373,0.002078240274221373,0.00046121462331395947,0.00046121462331395947,0.00046121462331395947,0.22192555346605972
