poi_id,inflow,outflow,demand,category,lat,lon
0,0.00352902418311534,0.00352902418311534,0.00352902418311534,library,55.9162285,-3.2851455
1,1.727354956262136e-05,1.355562006111608e-05,1.727354956262136e-05,library,55.9407099,-3.2810362
2,0.018311829163575256,0.014296211695250005,0.018311829163575256,library,55.9427446,-3.0563335
3,1.9031749559479332,2.438156185064254,2.438156185064254,library,55.9474192,-3.18728575
4,0.0035816343042270136,0.0035816343042270136,0.0035816343042270136,library,55.9331942,-3.1367474
5,0.006864974746026912,0.006864974746026912,0.006864974746026912,library,55.8717713,-3.1137959
6,0.004856907823805098,0.004856907823805098,0.004856907823805098,library,55.9201125,-3.2875585
7,0.002835747843513562,0.002835747843513562,0.002835747843513562,library,55.9754823,-3.1800469
8,0.8613873424542949,0.8394265698596193,0.8613873424542949,library,55.9506224,-3.1808417
9,1.6395295207262734,2.2288790666470533,2.2288790666470533,library,55.9334673,-3.2128229
10,2.0017854968673037,4.286007936974585,4.286007936974585,library,55.948668825999995,-3.1919613932
11,0.006137357475680025,0.006137357475680025,0.006137357475680025,library,55.9028613,-3.1531137
12,0.009301830845717157,0.009301830845717157,0.009301830845717157,library,55.8796264,-3.1535729
13,7.819341688990301,8.99103292248188,8.99103292248188,library,55.939691,-3.1818686
14,0.8157354034127239,1.0328345886443702,1.0328345886443702,library,55.9460774,-3.2005191
15,0.003013379190935594,0.003013379190935594,0.003013379190935594,library,55.87442,-3.0485666
16,0.002906068124293063,0.002906068124293063,0.002906068124293063,library,55.9767277,-3.2267667
17,0.005274784045550599,0.005274784045550599,0.005274784045550599,library,55.9162181,-3.1102172
18,0.002078240274221373,0.002078240274221373,0.002078240274221373,library,55.949736,-3.1949634
19,0.24353667015433433,0.19440163027445492,0.24353667015433433,library,55.9246932,-3.2880002
20,0.005549910309602367,0.005549910309602367,0.005549910309602367,library,55.89286101,-3.070264127
21,0.0022214890148055974,0.0022214890148055974,0.0022214890148055974,library,55.9616459,-3.26096943
22,0.5392938483905149,0.5309329260768514,0.5392938483905149,library,55.94266114,-3.188989747
23,0.003330641703735945,0.003330641703735945,0.003330641703735945,library,55.91345709,-3.134949632
24,1.8995862904488523,1.8389461863237697,1.8995862904488523,library,55.94010782,-3.218358857
25,0.06399821241245851,0.06399821241245851,0.06399821241245851,library,55.89609792,-3.311059707
26,4.099119265603091,4.466999016683705,4.466999016683705,library,55.93663051,-3.179831189
27,0.2934985773258515,0.3144140721669766,0.3144140721669766,library,55.90876593,-3.322166531
28,0.13668763778547113,0.13668763778547113,0.13668763778547113,library,55.95503729,-3.142267856
29,1.9769611706089225,1.612765156642362,1.9769611706089225,library,55.9514455,-3.178098866
30,0.0013036961682328756,0.0013036961682328756,0.0013036961682328756,library,55.9320804,-3.179735895
31,1.2198603570798667,1.0977704837226614,1.2198603570798667,library,55.92889298,-3.209940931
32,0.10722347856463078,0.09074248594556882,0.10722347856463078,library,55.93725887,-3.248423134
33,4.481900978117817,4.009719327863954,4.481900978117817,library,55.96134562,-3.181388959
34,0.0029107879174940705,0.0029107879174940705,0.0029107879174940705,library,55.86672505,-3.06583005
35,3.9466423632981074,3.825352121287503,3.9466423632981074,library,55.92290461,-3.174976595
36,0.012060006184652453,0.012060006184652453,0.012060006184652453,library,55.90672481,-3.251408978
37,0.0073093538033341425,0.0073093538033341425,0.0073093538033341425,library,55.95538392,-3.287034985
38,3.036244417746706,2.302906667707167,3.036244417746706,library,55.95891962,-3.207839007
39,0.002587427372192776,0.002587427372192776,0.002587427372192776,library,55.90531345,-3.134191235
40,0.06948682240173287,0.06948682240173287,0.06948682240173287,library,55.95337271,-3.116759644
41,0.0014542419996627259,0.0014542419996627259,0.0014542419996627259,library,55.96651862,-3.205719224
